,HDFC,ICICI,AXIS,IDFC,SBI,PNB,BOB,CANARA,UNION
2177,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2178,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2179,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2180,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2181,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2182,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2183,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2184,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2185,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2186,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2187,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2188,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2189,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2190,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2191,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2192,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2193,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2194,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2195,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2196,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2197,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2198,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2199,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2200,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2201,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2202,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2203,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2204,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2205,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2206,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2207,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2208,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2209,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2210,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2211,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2212,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2213,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2214,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2215,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2216,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2217,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2218,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2219,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2220,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2221,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2222,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2223,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2224,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2225,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2226,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2227,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2228,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2229,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2230,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2231,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2232,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2233,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2234,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2235,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2236,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2237,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2238,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2239,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2240,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2241,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2242,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2243,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2244,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2245,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2246,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2247,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2248,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2249,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2250,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2251,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2252,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2253,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2254,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2255,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2256,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2257,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2258,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2259,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2260,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2261,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2262,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2263,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2264,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2265,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2266,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2267,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2268,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2269,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2270,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2271,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2272,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2273,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2274,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2275,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2276,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2277,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2278,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2279,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2280,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2281,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2282,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2283,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2284,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2285,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2286,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2287,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2288,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2289,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2290,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2291,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2292,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2293,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2294,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2295,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2296,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2297,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2298,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2299,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2300,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2301,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2302,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2303,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2304,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2305,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2306,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2307,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2308,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2309,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2310,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2311,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2312,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2313,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2314,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2315,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2316,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2317,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2318,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2319,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2320,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2321,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2322,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2323,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2324,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2325,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2326,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2327,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2328,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2329,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2330,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2331,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2332,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2333,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2334,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2335,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2336,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2337,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2338,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2339,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2340,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2341,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2342,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2343,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2344,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2345,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2346,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2347,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2348,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2349,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2350,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2351,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2352,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2353,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2354,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2355,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2356,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2357,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2358,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2359,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2360,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2361,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2362,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2363,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2364,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2365,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2366,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2367,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2368,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2369,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2370,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2371,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2372,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2373,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2374,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2375,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2376,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2377,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2378,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2379,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2380,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2381,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2382,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2383,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2384,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2385,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2386,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2387,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2388,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2389,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2390,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2391,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2392,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2393,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2394,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2395,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2396,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2397,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2398,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2399,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2400,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2401,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2402,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2403,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2404,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2405,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2406,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2407,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2408,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2409,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2410,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2411,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2412,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2413,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2414,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2415,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2416,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2417,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2418,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2419,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2420,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2421,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2422,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2423,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2424,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2425,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2426,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2427,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2428,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2429,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2430,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2431,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2432,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2433,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2434,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2435,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2436,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2437,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2438,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2439,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2440,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2441,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2442,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2443,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2444,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2445,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2446,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2447,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2448,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2449,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2450,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2451,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2452,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2453,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2454,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2455,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2456,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2457,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2458,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2459,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2460,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2461,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2462,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2463,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2464,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2465,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2466,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2467,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2468,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2469,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2470,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2471,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2472,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2473,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2474,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2475,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2476,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2477,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2478,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2479,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2480,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2481,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2482,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2483,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2484,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2485,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2486,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2487,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2488,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2489,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2490,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2491,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2492,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2493,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2494,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2495,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2496,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2497,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2498,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2499,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2500,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2501,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2502,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2503,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2504,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2505,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2506,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2507,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2508,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2509,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2510,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2511,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2512,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2513,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2514,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2515,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2516,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2517,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2518,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2519,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2520,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2521,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2522,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2523,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2524,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2525,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2526,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2527,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2528,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2529,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2530,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2531,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2532,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
2533,7.0,6.9,7.0,7.0,6.5,6.5,6.5,6.7,6.7
